two_theta,intensity,raw_intensity
20.18,84.5467181467189,79.0
20.22,85.48845208845283,65.0
20.26,84.19529659529732,80.0
20.3,83.42941382941454,88.0
20.34,83.35310635310705,98.0
20.38,83.29722709722779,82.0
20.42,83.61523341523413,98.0
20.46,83.83839943840013,73.0
20.5,82.96539136539207,86.0
20.54,83.60596700596771,90.0
20.58,85.17079677079748,99.0
20.62,86.29287469287542,95.0
20.66,86.60737100737173,89.0
20.7,87.62260442260515,67.0
20.74,87.78237978238049,79.0
20.78,90.03306423306493,84.0
20.82,90.42786942787015,71.0
20.86,90.17430677430748,101.0
20.9,90.75465075465151,78.0
20.94,90.77893997894074,106.0
20.98,90.96293436293512,104.0
21.02,91.16419796419873,97.0
21.06,91.50094770094846,95.0
21.1,91.6358020358028,89.0
21.14,92.75759915759994,86.0
21.18,92.14510354510433,102.0
21.22,92.38223938224013,96.0
21.26,93.15408915408996,82.0
21.3,94.56307476307553,91.0
21.34,95.10579150579228,102.0
21.38,95.87020007020088,89.0
21.42,94.99866619866702,106.0
21.46,94.16468936469015,83.0
21.5,93.57578097578178,96.0
21.54,92.74201474201553,98.0
21.58,92.54187434187514,90.0
21.62,91.07546507546587,83.0
21.66,91.87890487890564,88.0
21.7,92.41411021411099,94.0
21.74,92.78034398034477,104.0
21.78,91.77697437697513,95.0
21.82,91.83369603369684,88.0
21.86,91.45840645840727,103.0
21.9,91.05243945244024,95.0
21.94,90.96539136539211,85.0
21.98,90.48746928747005,77.0
22.02,90.7525447525455,93.0
22.06,91.22709722709799,81.0
22.1,91.5161109161117,92.0
22.14,92.73899613899694,99.0
22.18,92.64717444717523,97.0
22.22,93.08122148122224,85.0
22.26,94.11224991225069,98.0
22.3,94.95717795717876,106.0
22.34,95.35001755001836,81.0
22.38,95.06956826956909,86.0
22.42,95.42920322920403,83.0
22.46,95.61769041769124,116.0
22.5,96.05461565461646,88.0
22.54,95.73029133029212,93.0
22.58,96.73274833274914,113.0
22.62,96.52895752895833,106.0
22.66,96.56468936469018,103.0
22.7,96.11646191646273,94.0
22.74,95.996911196912,102.0
22.78,95.39557739557819,95.0
22.82,94.7163917163925,91.0
22.86,94.68164268164345,99.0
22.9,95.14524394524472,100.0
22.94,94.94243594243673,89.0
22.98,94.78483678483757,83.0
23.02,95.71583011583088,81.0
23.06,95.80631800631879,98.0
23.1,95.45735345735424,88.0
23.14,95.53169533169611,104.0
23.18,96.33022113022189,92.0
23.22,96.34791154791229,103.0
23.26,96.96426816426894,88.0
23.3,98.55261495261574,111.0
23.34,100.202176202177,97.0
23.38,101.77634257634332,97.0
23.42,102.28037908037984,104.0
23.46,104.17802737802816,103.0
23.5,107.05026325026407,117.0
23.54,109.04787644787727,114.0
23.58,110.71449631449714,104.0
23.62,112.58694278694361,108.0
23.66,114.78322218322305,123.0
23.7,115.58560898560981,112.0
23.74,116.75949455949542,108.0
23.78,117.63151983152069,123.0
23.82,118.73134433134521,110.0
23.86,120.49055809055895,131.0
23.9,123.00343980344073,129.0
23.94,124.61017901017992,123.0
23.98,126.77199017199112,126.0
24.02,128.97234117234214,125.0
24.06,130.844226044227,130.0
24.1,132.46065286065385,154.0
24.14,134.38560898561005,138.0
24.18,135.09069849069948,110.0
24.22,136.3351351351362,124.0
24.26,138.16756756756863,142.0
24.3,139.85257985258087,144.0
24.34,141.2553176553187,127.0
24.38,142.60477360477464,153.0
24.42,144.5453843453854,142.0
24.46,145.75205335205445,169.0
24.5,148.46493506493616,159.0
24.54,149.3787293787305,164.0
24.58,151.82176202176308,135.0
